Original File name,Location,Suppliers Reference,Title,Description,Year,Creator,Keywords,caption,image_id,IMAGE LINK
2001-243-1-1-3-82.tif,British Empire and Commonwealth Collections at Bristol Archives,2001/243/1/1/3/82,"Jandri Ghat, Dalhousie","Exterior view of the gardens and buildings of Jandri Ghat, Dalhousie, built in 1870-71 as a residence of the Kings of Chamba. There are European guests on horseback and Indians standing in the gardens. Winthrop and Maclagan's party stayed here on the night of the 28th April on the way back from Chamba to Lahore.

Original manuscript caption: Leaving Jandrighat",29-Apr-20,,India,"Jandri Ghat, Dalhousie",215247,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=215247&width=300&format=jpeg
7988.tif,British Empire and Commonwealth Collections at Bristol Archives,2001/243/1/1/3/83,British government officers arrive in Chamba,"Four British government officers, accompanied by an escort of Indian guards, ride on horseback through a decorated stone arch upon arrival in Chamba for the installation of the Raja. 

Original manuscript caption: Arrival in Chamba",1920,,India,British government officers arrive in Chamba,120847,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120847&width=300&format=jpeg
2181.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/41,Roadside stall at Mussoorie bazaar,"An Indian man sits hunched up on a roadside stall in a bazaar at Mussoorie. He appears to be a haberdasher, selling items including scissors and dress-making patterns.

Printed number: 30

Original manuscript caption: Shop in bazaar Mussoorie",c. 1900,,India,Roadside stall at Mussoorie bazaar,115840,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115840&width=300&format=jpeg
2183.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/42,A 'dhobi' and his donkey,"A 'dhobi' (laundryman), pictured with a donkey laden with bags of linen. A woman stands next to the donkey with a bag balanced on her head.

Original manuscript caption: Dhoby",c. 1900,,India,A 'dhobi' and his donkey,122075,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=122075&width=300&format=jpeg
2182.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/43,"Water mule', India","A man crouches down to take water from a large leather water sack slung across the back of a mule. 

Original manuscript caption: Water-Mule",c. 1900,,India,"Water mule', India",114011,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114011&width=300&format=jpeg
2184.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/44,Bazaar at Mussoorie,"Ramshackle buildings line a winding road at a bazaar in Mussoorie. A European woman visits the market stalls, pulled along in a rickshaw by uniformed Indian servants. 

Printed number: 20

Original manuscript caption: Main bazaar Mussoorie",c. 1900,,India,Bazaar at Mussoorie,121012,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121012&width=300&format=jpeg
2136.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/2,S.A.H. Sitwell in fancy dress,Portrait of Sidney Sitwell posing in fancy dress as a Native American chief. This is a larger version of 2003/071/1/1/3/1.,c. 1905,,India,S.A.H. Sitwell in fancy dress,117389,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=117389&width=300&format=jpeg
2137.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/11,"Dakshineshwar Kali Temple, Kolkata","The Dakshineswar Kali temple in Kolkata, constructed 1847-1855 and adorned with nine 'chhatris' (cenotaphs), each capped with a beehive-shaped dome.

Original manuscript caption: Temple at Kali Ghat",c. 1905,,India,"Dakshineshwar Kali Temple, Kolkata",114907,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114907&width=300&format=jpeg
2167.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/12,Washing in the River Ganges,"People wash themselves in the River Ganges beside several small fishing boats moored off a sandbank, Chandannagar.

Original manuscript caption: On the river banks Chandernagore",c. 1900-1905,,India,Washing in the River Ganges,114017,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114017&width=300&format=jpeg
2168.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/13,Portrait of an Indian water carrier,"Portrait of an Indian man transporting water in clay pots tied to either end of a long pole carried over his shoulder.

Original manuscript caption: Water-carrier",c. 1900,,India,Portrait of an Indian water carrier,118979,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118979&width=300&format=jpeg
2169.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/14,"Village dwelling, India","An Indian woman stands on the path outside a thatched village dwelling.

Original manuscript caption: Native Hut",c. 1900,,India,"Village dwelling, India",114079,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114079&width=300&format=jpeg
2170.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/16,"Banyan trees, Kolkata","A mass of sprawling foliage belonging to a plantation of Banyan trees at the botantical gardens in Kolkata. A standing figure gives a clue as to the scale of the trees. 

Original manuscript caption: Banian Tree. Botanical Gardens Calcutta",c. 1900,,India,"Banyan trees, Kolkata",121045,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121045&width=300&format=jpeg
2171.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/15,"Watering the garden, India","An Indian man sprinkles water onto a dusty garden from a watering can.

Original manuscript caption: Gardener",c. 1900,,India,"Watering the garden, India",114002,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114002&width=300&format=jpeg
2172.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/17,"Washing clothes at Ballygunge, India","Indian men wash clothes on wooden washing boards propped up in the mud of a shallow lake at Ballygunge, a locality of Kolkata. 

Original manuscript caption: Washing at Ballygunge",c. 1900-1905,,India,"Washing clothes at Ballygunge, India",114024,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114024&width=300&format=jpeg
2138.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/18,An Indian barber,"An Indian barber crouches down on an outdoor platform as he shaves a customer's face, probably in West Bengal. 

Original manuscript caption: Barber",c. 1900-1905,,India,An Indian barber,121278,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121278&width=300&format=jpeg
2139.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/19,"The Bank of Bengal, Patna","View, possibly a side elevation, of the Bank of Bengal building in Patna, built in 1862.

Original manuscript caption: Bank of Bengal Patna",c. 1905,,India,"The Bank of Bengal, Patna",114996,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114996&width=300&format=jpeg
2003-071-1-1-3-20.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/20,"The Bank of Bengal, Serajgunge","Front elevation of the Bank of Bengal building in Serajgunge. There are several Europeans standing on the verandah.

Original manuscript caption: Bank of Bengal, Serajgunge",c. 1905,,India,"The Bank of Bengal, Serajgunge",217455,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=217455&width=300&format=jpeg
2003-071-1-1-3-3.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/3,S.A.H. Sitwell posing in fancy dress,Portrait of Sidney Sitwell aiming a gun as he poses as a Native American chief.,c. 1905,,India,S.A.H. Sitwell posing in fancy dress,217453,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=217453&width=300&format=jpeg
2160.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/4,"Dhurumtollah Street, Kolkata","View of Dhurumtollah Street taken from a balcony. The decorative domes of a mosque can be seen on the left.

Original manuscript caption: Street Dhurumtollah Calcutta",c. 1900-1905,,India,"Dhurumtollah Street, Kolkata",120022,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120022&width=300&format=jpeg
2162.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/6,"Chowringhee Street, Kolkata","View of buildings located on Chowringhee Street taken across a wide, open lawn. 

Original manuscript caption: Chowringhee Street Calcutta",c. 1900-1905,,India,"Chowringhee Street, Kolkata",120398,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120398&width=300&format=jpeg
2163.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/7,"Hooghly River, West Bengal","A lone fishing boat rests on the calm waters of the Hooghly River.

Original manuscript caption: View on the Hooghly",c. 1900-1905,,India,"Hooghly River, West Bengal",119116,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119116&width=300&format=jpeg
2164.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/8,"Derelict mosque, Serampore","Several men, including a porter carrying baskets on a pole over his shoulder, stand in the grounds of a derelict mosque. The stonework of the mosque is crumbling, the walls overgrown with vegetation. 

Original manuscript caption: Ruined Mosque, Serhampore",c. 1900- 1905,,India,"Derelict mosque, Serampore",115757,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115757&width=300&format=jpeg
2165.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/9,View of Kolkata's High Court from Eden Gardens,"View of a tower on the High Court of Kolkata, seen through the trees at Eden Gardens. 

Original manuscript caption: High Court Calcutta from Eden Gardens",c. 1900-1905,,India,View of Kolkata's High Court from Eden Gardens,114133,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114133&width=300&format=jpeg
2166.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/10,Fishing boats near Chandernagore,"A small fishing boat, manned by a crew of four, waits for the off on a sandbank on the River Ganges. Several smaller, covered dinghies are moored in the background. 

Original manuscript caption: Country boat & Dinghy",c. 1900-1905,,India,Fishing boats near Chandernagore,119601,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119601&width=300&format=jpeg
2140.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/21,View of central Darjeeling,"View of Darjeeling looking towards the bandstand and 'chowrasta', the equivalent of a town square on the ridge of the town itself. The scene shows a busy time of day, with Europeans and Indians standing, seated and on horseback.

Printed caption: No. 10. THE CHOWRASTA
TH. PAAR. DARJEELING

Original manuscript caption: Darjeeling",c. 1900,,India,View of central Darjeeling,114117,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114117&width=300&format=jpeg
2173.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/22,"Darjeeling Hill Railway, near Sookna","A steam engine approaches through an avenue of trees. The stretch of line is part of the Darjeeling Hill Railway near Sookna, West Bengal.

Printed caption: No. 39. AVENUE NEAR SOOKNA
TH. PAAR. DARJEELING


Original manuscript caption: Avenue near Sookna
Darjeeling Railway",c. 1900,,India,"Darjeeling Hill Railway, near Sookna",120095,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120095&width=300&format=jpeg
2141.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/23,"The 'Gayabari Reverse', Darjeeling Railway","View of the 'Gayabari Reverse' on the Darjeeling Hill Railway, showing two trains, one busy passenger train and one with covered goods wagons. 

Printed caption: No. 45. GIABAREE REVERSE 
TH. PAAR. DARJEELING 

Original manuscript caption: Ciabaree Reverse [sic]
Darjeeling Railway",c. 1900,,India,"The 'Gayabari Reverse', Darjeeling Railway",114831,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114831&width=300&format=jpeg
2142.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/24,"Agony Point', Darjeeling Railway","View of a steam train at 'Agony Point', a tight loop of railway line near Tindharia on the Darjeeling Hill Railway. 

Printed caption: No. 37 LOOP No.4 
TH. PAAR. DARJEELING 

Original manuscript caption: Loop on Darjeeling Railway",c. 1900,,India,"Agony Point', Darjeeling Railway",121464,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121464&width=300&format=jpeg
2143.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/25,"Chunbhati Loop', Darjeeling Railway","View of a steam train on the 'Chunbhati Loop', a tight loop of railway line on the Darjeeling Hill Railway. 

Printed caption: No. 42 CHINBATTI LOOP 
TH. PAAR. DARJEELING

Original manuscript caption: Chinbatti Loop
Darjeeling Railway",c. 1900,,India,"Chunbhati Loop', Darjeeling Railway",120371,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120371&width=300&format=jpeg
2144.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/26,View of Darjeeling,"View looking down on Darjeeling taken from Auckland Road, showing churches, houses, and people standing in open spaces.

Printed caption: No.8 VIEW FROM AUKLAND [sic] ROAD
TH. PAAR. DARJEELING

Original manuscript caption: View from Auckland Road
Darjeeling",c. 1900,,India,View of Darjeeling,114116,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114116&width=300&format=jpeg
2174.tif,British Empire and Commonwealth Collections at Bristol Archives,2003/071/1/1/3/27,Kanchenjunga at sunset,"View of the Himalayan mountain Kanchenjunga on the India-Nepal border, taken at sunset. 

Printed caption: No.23. KINCHINJUNGA BY SUNSET
TH. PAAR. DARJEELING

Original manuscript caption: Kinchinjunga by sunset",c. 1900,,India,Kanchenjunga at sunset,118781,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118781&width=300&format=jpeg
